#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2018-05-09T10:52:47 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5af1e13792ae	
#INFO	-out.max=unlimited	
#INFO	queryParameters=34	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:I/345&tab:{I/345/gaia2}&key:source=I/345/gaia2&HTTPPRM:&
#-c=VFTS 682
#-c.eq=J2000
#-c.r=10
#-c.u=arcmin
#-c.geom=r
#-source=I/345/gaia2
#-order=I
#-out.orig=standard
#-out=DR2Name
#-out=RA_ICRS
#-out=e_RA_ICRS
#-out=DE_ICRS
#-out=e_DE_ICRS
#-out=Source
#-out=Plx
#-out=e_Plx
#-out=pmRA
#-out=e_pmRA
#e_pmRA=<0.07
#-out=pmDE
#-out=e_pmDE
#e_pmDE=<0.07
#-out=epsi
#epsi=<1
#-out=Nper
#Nper=>=5
#-out=Gmag
#-out=e_Gmag
#-out=RPmag
#-out=RV
#-out=e_RV
#
#INFO	-c=084.731358-69.074089,rm=10.	
#

#RESOURCE=yCat_1345
#Name: I/345
#Title: Gaia DR2 (Gaia Collaboration, 2018)
#Coosys	H_2015.500:	ICRS
#Table	I_345_gaia2:
#Name: I/345/gaia2
#Title: GaiaSource DR2 data
#Column	DR2Name	(a28)	Unique source designation (unique across all Data Releases) (Gaia DR2 NNNNNNNNNNNNNNNNNNN) (designation) (1)	[ucd=meta.id]
#Column	RA_ICRS	(F15.11)	Barycentric right ascension (ICRS) at Ep=2015.5 (ra)	[ucd=pos.eq.ra;meta.main]
#Column	e_RA_ICRS	(F7.4)	Standard error of right ascension (e_RA*cosDE) (ra_error)	[ucd=stat.error;pos.eq.ra]
#Column	DE_ICRS	(F15.11)	Barycentric declination (ICRS) at Ep=2015.5 (dec)	[ucd=pos.eq.dec;meta.main]
#Column	e_DE_ICRS	(F7.4)	Standard error of declination (dec_error)	[ucd=stat.error;pos.eq.dec]
#Column	Source	(I19)	Unique source identifier (unique within a particular Data Release) (source_id) (G2)	[ucd=meta.id;meta.main]
#Column	Plx	(F10.4)	? Absolute stellar parallax (parallax)	[ucd=pos.parallax]
#Column	e_Plx	(F7.4)	? Standard error of parallax (parallax_error)	[ucd=stat.error;pos.parallax]
#Column	pmRA	(F9.3)	? Proper motion in right ascension direction (pmRA*cosDE) (pmra) (3)	[ucd=pos.pm;pos.eq.ra]
#Column	e_pmRA	(F6.3)	? Standard error of proper motion in right ascension direction (pmra_error)	[ucd=stat.error;pos.pm;pos.eq.ra]
#Column	pmDE	(F9.3)	? Proper motion in declination direction (pmdec) (4)	[ucd=pos.pm;pos.eq.dec]
#Column	e_pmDE	(F6.3)	? Standard error of proper motion in declination direction (pmdec_error)	[ucd=stat.error;pos.pm;pos.eq.dec]
#Column	epsi	(F6.3)	Excess noise of the source (astrometric_excess_noise) (12)	[ucd=stat.value]
#Column	Nper	(I2)	Number of visibility periods used in Astrometric solution (visibility_periods_used)	[ucd=meta.number]
#Column	Gmag	(F7.4)	G-band mean magnitude (Vega) (phot_g_mean_mag) (23)	[ucd=phot.mag;stat.mean;em.opt]
#Column	e_Gmag	(F6.4)	Standard error of G-band mean magnitude (Vega) (added by CDS) (phot_g_mean_mag_error)	[ucd=stat.error;phot.mag;stat.mean]
#Column	RPmag	(F7.4)	? Integrated RP mean magnitude (Vega) (phot_rp_mean_mag) (29)	[ucd=phot.mag;stat.mean;em.opt.R]
#Column	RV	(F7.2)	? Spectroscopic radial velocity in the solar barycentric reference frame (radial_velocity)	[ucd=spect.dopplerVeloc.opt;pos.barycenter]
#Column	e_RV	(F5.2)	? Radial velocity error (radial_velocity_error) (30)	[ucd=stat.error;spect.dopplerVeloc.opt;pos.barycenter]
DR2Name|RA_ICRS|e_RA_ICRS|DE_ICRS|e_DE_ICRS|Source|Plx|e_Plx|pmRA|e_pmRA|pmDE|e_pmDE|epsi|Nper|Gmag|e_Gmag|RPmag|RV|e_RV
Gaia DR2 4657680587024571648|084.46428763540| 0.0248|-69.09169632477| 0.0278|4657680587024571648|   -0.0163| 0.0259|    1.648| 0.048|    0.548| 0.052| 0.000|17|15.1404|0.0005|14.5731|       |
Gaia DR2 4657680513972093952|084.53994959385| 0.0282|-69.10591875808| 0.0287|4657680513972093952|   -0.0652| 0.0266|    1.707| 0.055|    0.628| 0.054| 0.000|17|10.1053|0.0028| 9.7354|       |
Gaia DR2 4657680518305213184|084.55011389775| 0.0198|-69.10948894485| 0.0197|4657680518305213184|   -0.0226| 0.0197|    1.704| 0.036|    0.621| 0.036| 0.000|15|13.5359|0.0007|13.1911|       |
Gaia DR2 4657681274220896256|085.08286641612| 0.0294|-69.16681765285| 0.0396|4657681274220896256|    0.6695| 0.0363|    5.537| 0.057|   10.363| 0.065| 0.000|16|15.6340|0.0006|15.0835|       |
Gaia DR2 4657681686537736960|085.05354678018| 0.0314|-69.13708163912| 0.0414|4657681686537736960|   -0.0060| 0.0390|    1.707| 0.062|    0.495| 0.069| 0.000|17|15.8086|0.0006|14.8868|       |
Gaia DR2 4657681617818289152|085.12669142351| 0.0237|-69.15378874916| 0.0307|4657681617818289152|    1.0418| 0.0293|   -5.934| 0.047|   -1.842| 0.051| 0.000|17|15.0957|0.0004|14.5215|       |
Gaia DR2 4657681892696267776|085.03055053867| 0.0266|-69.17852056318| 0.0303|4657681892696267776|   -0.0632| 0.0294|    1.568| 0.052|    0.429| 0.060| 0.000|19|15.5680|0.0006|14.9033|       |
Gaia DR2 4657681995775477760|084.96832232915| 0.0199|-69.16145352892| 0.0220|4657681995775477760|   -0.0080| 0.0224|    1.825| 0.039|    0.700| 0.039| 0.130|18|13.4076|0.0015|12.3524| 249.86| 1.03
Gaia DR2 4657682167574164992|084.90870614672| 0.0254|-69.15403073988| 0.0261|4657682167574164992|    1.9585| 0.0266|    1.136| 0.048|    9.899| 0.047| 0.000|18|14.9746|0.0006|14.2608|       |
Gaia DR2 4657682167574165888|084.92399775638| 0.0341|-69.15901074256| 0.0380|4657682167574165888|   -0.0613| 0.0373|    1.713| 0.069|    0.870| 0.069| 0.125|18|15.7811|0.0008|15.4581|       |
Gaia DR2 4657682167574028032|084.91034385739| 0.0262|-69.15014240233| 0.0308|4657682167574028032|   -0.0105| 0.0289|    1.566| 0.052|    0.716| 0.056| 0.000|17|15.4243|0.0019|14.9129|       |
Gaia DR2 4657682167574024960|084.90222682905| 0.0316|-69.14691564834| 0.0364|4657682167574024960|   -0.0006| 0.0342|    1.995| 0.060|    0.621| 0.065| 0.000|17|15.7324|0.0021|14.7944|       |
Gaia DR2 4657682408092168320|084.87611948658| 0.0333|-69.11008463335| 0.0361|4657682408092168320|    0.7935| 0.0356|    1.661| 0.062|    9.625| 0.066| 0.000|18|15.7399|0.0007|15.0498|       |
Gaia DR2 4657682442452077184|085.00556299331| 0.0252|-69.13320444140| 0.0319|4657682442452077184|   -0.0889| 0.0303|    1.693| 0.051|    0.596| 0.056| 0.122|17|14.6302|0.0005|14.4296|       |
Gaia DR2 4657682545531164032|084.99047568300| 0.0191|-69.11004783095| 0.0233|4657682545531164032|    0.6581| 0.0231|    0.228| 0.037|   12.271| 0.042| 0.000|17|13.9451|0.0003|13.3178|       |
Gaia DR2 4657682511171431808|084.98594408113| 0.0248|-69.12857436585| 0.0315|4657682511171431808|    0.0009| 0.0298|    1.595| 0.049|    0.571| 0.055| 0.000|17|15.1072|0.0005|14.5186|       |
Gaia DR2 4657682579890920704|085.03192477621| 0.0255|-69.11220476165| 0.0313|4657682579890920704|   -0.0090| 0.0307|    1.697| 0.048|    0.582| 0.054| 0.047|17|15.0340|0.0004|14.7315|       |
Gaia DR2 4657682786049275776|084.85982064107| 0.0351|-69.08989012440| 0.0371|4657682786049275776|    0.0041| 0.0381|    1.556| 0.065|    0.934| 0.068| 0.000|18|15.7766|0.0016|14.8200|       |
Gaia DR2 4657682786049282176|084.86748159239| 0.0163|-69.09737060036| 0.0177|4657682786049282176|    0.1875| 0.0166|    6.074| 0.031|   -0.075| 0.032| 0.000|18|13.2470|0.0004|12.4612| 192.61| 3.13
Gaia DR2 4657682717329830784|084.91641100764| 0.0338|-69.11010488554| 0.0355|4657682717329830784|   -0.0349| 0.0352|    1.535| 0.064|    0.840| 0.065| 0.000|18|15.7640|0.0112|14.5730|       |
Gaia DR2 4657682889128669184|084.93636491855| 0.0270|-69.07500222600| 0.0310|4657682889128669184|    2.8350| 0.0295|    9.643| 0.052|   15.887| 0.054| 0.000|17|14.9602|0.0004|14.0538|       |
Gaia DR2 4657682923488242816|084.90051921771| 0.0282|-69.08308987033| 0.0312|4657682923488242816|    0.0029| 0.0308|    1.768| 0.052|    0.663| 0.057| 0.183|18|14.7582|0.0005|14.4673|       |
Gaia DR2 4657683610683099520|085.16721838163| 0.0196|-69.06873217468| 0.0257|4657683610683099520|    2.2935| 0.0256|   -2.958| 0.039|   -8.009| 0.046| 0.000|17|14.5365|0.0004|13.8732|       |
Gaia DR2 4657683816841513856|085.12084198928| 0.0189|-69.06282537812| 0.0246|4657683816841513856|    0.9181| 0.0246|   10.039| 0.036|    3.444| 0.045| 0.000|17|14.3501|0.0003|13.8195|       |
Gaia DR2 4657684263518080000|085.04306806603| 0.0275|-69.05137675191| 0.0363|4657684263518080000|    0.0083| 0.0352|    1.675| 0.052|    0.605| 0.064| 0.133|17|15.1411|0.0049|14.8942|       |
Gaia DR2 4657684332237539328|085.00071847404| 0.0173|-69.03978990715| 0.0230|4657684332237539328|    0.3517| 0.0224|    2.531| 0.033|    4.948| 0.039| 0.000|17|13.8276|0.0003|13.1378|       |
Gaia DR2 4657684297877793024|084.97421433396| 0.0211|-69.05051485855| 0.0279|4657684297877793024|   -0.0186| 0.0272|    1.550| 0.040|    0.655| 0.048| 0.043|17|14.6159|0.0005|14.1502|       |
Gaia DR2 4657684877687761408|085.02636750783| 0.0249|-69.00031807395| 0.0328|4657684877687761408|    0.0348| 0.0311|    1.707| 0.048|    0.775| 0.058| 0.000|17|15.1616|0.0005|14.6249|       |
Gaia DR2 4657685397389361664|084.77032473374| 0.0203|-69.09457455346| 0.0227|4657685397389361664|    0.0282| 0.0216|    1.747| 0.038|    0.687| 0.042| 0.000|18|14.2123|0.0014|13.9869|       |
Gaia DR2 4657685328669906432|084.82247000786| 0.0320|-69.10275074776| 0.0348|4657685328669906432|   -0.0105| 0.0347|    1.738| 0.060|    0.697| 0.063| 0.000|18|15.6245|0.0006|15.3064|       |
Gaia DR2 4657685324335465344|084.83437368969| 0.0260|-69.10732764648| 0.0278|4657685324335465344|   -0.0382| 0.0274|    1.848| 0.049|    0.761| 0.049| 0.000|18|12.7708|0.0013|12.4200|       |
Gaia DR2 4657685534807650304|084.68203658893| 0.0318|-69.09664802186| 0.0347|4657685534807650304|   -0.0908| 0.0333|    1.754| 0.060|    1.179| 0.064| 0.217|14|13.8391|0.0017|13.4772|       |
Gaia DR2 4657685534828270976|084.67808840257| 0.0327|-69.09516871729| 0.0312|4657685534828270976|    0.0086| 0.0293|    1.706| 0.060|    0.646| 0.056| 0.000|16|11.7387|0.0020|11.4570|       |
Gaia DR2 4657685534828272512|084.69036652325| 0.0278|-69.09417402371| 0.0334|4657685534828272512|    0.0102| 0.0325|    1.750| 0.053|    0.705| 0.068| 0.207|17|13.8885|0.0005|13.5764|       |
Gaia DR2 4657685534828257792|084.68440090029| 0.0273|-69.10166586620| 0.0308|4657685534828257792|    0.1116| 0.0287|    1.874| 0.052|    0.753| 0.056| 0.190|16|12.9453|0.0016|12.5321|       |
Gaia DR2 4657685466088274688|084.71265145387| 0.0250|-69.09855210944| 0.0270|4657685466088274688|   -0.0313| 0.0254|    1.718| 0.048|    0.791| 0.051| 0.049|18|14.7076|0.0005|14.4834|       |
Gaia DR2 4657685500468549248|084.71003208243| 0.0251|-69.09396032212| 0.0273|4657685500468549248|   -0.0717| 0.0255|    1.758| 0.047|    0.739| 0.050| 0.150|18|14.1453|0.0005|14.0016|       |
Gaia DR2 4657685530545537920|084.68505361902| 0.0262|-69.09340202752| 0.0276|4657685530545537920|   -0.0869| 0.0264|    1.866| 0.052|    0.777| 0.053| 0.201|16|13.6041|0.0007|13.3088|       |
Gaia DR2 4657685534828283904|084.69242900070| 0.0255|-69.10485223321| 0.0299|4657685534828283904|    0.0435| 0.0283|    1.868| 0.049|    1.086| 0.058| 0.190|16|13.7556|0.0007|13.4286|       |
Gaia DR2 4657685461824464896|084.71270054137| 0.0216|-69.10569189233| 0.0253|4657685461824464896|    0.0792| 0.0256|    1.790| 0.041|    0.580| 0.052| 0.000|15|13.9592|0.0045|13.6927|       |
Gaia DR2 4657685466108821376|084.72015939823| 0.0296|-69.10336444495| 0.0339|4657685466108821376|   -0.0012| 0.0318|    1.838| 0.057|    0.723| 0.067| 0.133|15|15.0378|0.0007|14.8253|       |
Gaia DR2 4657685530496770944|084.68993509290| 0.0291|-69.09662826356| 0.0305|4657685530496770944|    0.0244| 0.0311|    1.836| 0.055|    0.774| 0.059| 0.000|17|12.4693|0.0013|12.1363|       |
Gaia DR2 4657685500468553088|084.71690270325| 0.0306|-69.09274286605| 0.0389|4657685500468553088|   -0.0140| 0.0330|    1.702| 0.057|    0.726| 0.069| 0.104|16|15.2484|0.0067|15.0570|       |
Gaia DR2 4657685534828230528|084.69496390873| 0.0252|-69.10088293708| 0.0256|4657685534828230528|    0.0564| 0.0282|    1.747| 0.048|    0.722| 0.050| 0.106|15|14.1771|0.0007|13.8709|       |
Gaia DR2 4657685564856499328|084.66921439322| 0.0317|-69.08224189944| 0.0331|4657685564856499328|    0.0300| 0.0315|    1.567| 0.060|    0.657| 0.063| 0.153|17|15.1224|0.0016|14.6012|       |
Gaia DR2 4657685461777222016|084.70945570874| 0.0242|-69.10123931149| 0.0285|4657685461777222016|   -0.0528| 0.0271|    1.710| 0.047|    0.746| 0.054| 0.000|17|14.9309|0.0008|14.7032|       |
Gaia DR2 4657685500468567040|084.73779965983| 0.0272|-69.10156907412| 0.0303|4657685500468567040|    0.0037| 0.0283|    1.743| 0.052|    0.794| 0.054| 0.000|18|11.8292|0.0009|11.5915|       |
Gaia DR2 4657685569188005248|084.67344046676| 0.0330|-69.08755072156| 0.0325|4657685569188005248|    0.0056| 0.0315|    1.919| 0.065|    0.779| 0.059| 0.000|15|12.4652|0.0048|       |       |
Gaia DR2 4657685564856502528|084.67649584601| 0.0320|-69.08282950609| 0.0304|4657685564856502528|   -0.2294| 0.0301|    1.450| 0.057|    0.957| 0.057| 0.000|16|11.9046|0.0006|11.7040|       |
Gaia DR2 4657685569187906048|084.68570645211| 0.0313|-69.08090237087| 0.0323|4657685569187906048|   -0.0641| 0.0304|    1.612| 0.057|    0.806| 0.060| 0.186|15|13.8978|0.0009|13.4696|       |
Gaia DR2 4657685706627204992|084.71388023579| 0.0325|-69.06904478310| 0.0356|4657685706627204992|   -0.0193| 0.0319|    1.566| 0.066|    0.732| 0.064| 0.000|15|15.3512|0.0015|14.6611|       |
Gaia DR2 4657685672267222144|084.69391453939| 0.0208|-69.07445418421| 0.0226|4657685672267222144|   -0.0324| 0.0220|    1.640| 0.039|    0.773| 0.043| 0.073|18|13.9614|0.0006|13.6068|       |
Gaia DR2 4657685672267128320|084.67104853627| 0.0288|-69.07357295395| 0.0305|4657685672267128320|    0.0532| 0.0306|    1.818| 0.054|    0.634| 0.059| 0.200|17|14.1415|0.0010|13.8370|       |
Gaia DR2 4657685839734434944|084.80222929884| 0.0254|-69.06910219739| 0.0235|4657685839734434944|    1.6534| 0.0230|    6.261| 0.047|   15.417| 0.046| 0.000|15|14.4182|0.0004|13.7843|       |
Gaia DR2 4657685809706217856|084.78095194654| 0.0231|-69.07231742685| 0.0287|4657685809706217856|    0.7479| 0.0239|    0.083| 0.043|    8.834| 0.052| 0.000|17|14.7718|0.0005|14.1925|       |
Gaia DR2 4657685981504903552|084.80214503261| 0.0182|-69.03601439643| 0.0209|4657685981504903552|   -0.0109| 0.0208|    1.795| 0.035|    0.790| 0.038| 0.000|18|13.9786|0.0003|13.4571|       |
Gaia DR2 4657685977170493568|084.79718535319| 0.0326|-69.03376606139| 0.0371|4657685977170493568|    0.0221| 0.0344|    1.854| 0.062|    0.930| 0.067| 0.149|17|12.8877|0.0015|12.6273|       |
Gaia DR2 4657685912785446528|084.83975364937| 0.0288|-69.05512486323| 0.0366|4657685912785446528|   -0.0629| 0.0337|    1.756| 0.055|    0.929| 0.066| 0.059|18|15.4126|0.0008|15.0695|       |
Gaia DR2 4657686217691533568|084.67953029661| 0.0307|-69.02570808271| 0.0379|4657686217691533568|   -0.0187| 0.0367|    1.631| 0.059|    0.732| 0.068| 0.257|18|13.0568|0.0021|12.9074|       |
Gaia DR2 4657686222022977920|084.72243143413| 0.0286|-69.03357815246| 0.0357|4657686222022977920|   -0.0190| 0.0332|    1.639| 0.055|    0.987| 0.064| 0.091|18|10.9933|0.0012|10.9540|       |
Gaia DR2 4657686393821460480|084.57385900301| 0.0289|-69.06070611136| 0.0292|4657686393821460480|   -0.0619| 0.0272|    1.669| 0.054|    0.645| 0.053| 0.082|16|14.8489|0.0007|14.5725|       |
Gaia DR2 4657686286410997504|084.65403136958| 0.0311|-69.08551760565| 0.0305|4657686286410997504|    0.0471| 0.0288|    1.886| 0.058|    0.908| 0.054| 0.000|17|12.0089|0.0014|11.7671|       |
Gaia DR2 4657686290742451072|084.65847207089| 0.0333|-69.09537151337| 0.0343|4657686290742451072|   -0.0331| 0.0316|    1.729| 0.062|    0.848| 0.064| 0.190|15|14.6226|0.0013|14.0075|       |
Gaia DR2 4657686355130457088|084.57350095305| 0.0169|-69.06997030835| 0.0176|4657686355130457088|   -0.0167| 0.0169|    1.682| 0.032|    0.580| 0.033| 0.000|17|13.2984|0.0011|12.3155| 262.89| 1.94
Gaia DR2 4657686325102023552|084.64158528559| 0.0299|-69.07256167670| 0.0315|4657686325102023552|    0.0160| 0.0296|    1.925| 0.057|    0.777| 0.061| 0.200|17|14.2728|0.0006|14.0840|       |
Gaia DR2 4657686290742282112|084.62498482621| 0.0287|-69.08478030102| 0.0310|4657686290742282112|   -0.0024| 0.0298|    1.764| 0.053|    0.729| 0.058| 0.156|17|14.7899|0.0009|14.4520|       |
Gaia DR2 4657686290742293888|084.64010281492| 0.0268|-69.08069422563| 0.0281|4657686290742293888|   -0.0045| 0.0271|    1.758| 0.050|    0.674| 0.055| 0.000|17|12.6989|0.0014|12.4010|       |
Gaia DR2 4657686286410990464|084.63462617322| 0.0295|-69.08995929971| 0.0321|4657686286410990464|    0.0234| 0.0307|    1.809| 0.055|    0.783| 0.061| 0.214|17|14.5588|0.0011|14.1202|       |
Gaia DR2 4657686359461706112|084.57498012030| 0.0325|-69.06934861299| 0.0358|4657686359461706112|    0.0339| 0.0336|    1.656| 0.061|    0.676| 0.068| 0.210|17|14.9569|0.0009|14.6707|       |
Gaia DR2 4657686393821466240|084.58718895988| 0.0204|-69.06389128337| 0.0216|4657686393821466240|   -0.0195| 0.0198|    1.689| 0.039|    0.665| 0.041| 0.000|16|13.6380|0.0005|13.0408|       |
Gaia DR2 4657686286459828992|084.65723134048| 0.0271|-69.08918599797| 0.0297|4657686286459828992|    0.0040| 0.0287|    1.835| 0.050|    0.923| 0.055| 0.215|17|13.5448|0.0008|13.1427|       |
Gaia DR2 4657686428181236736|084.64712785119| 0.0358|-69.06503899446| 0.0338|4657686428181236736|    0.5897| 0.0344|    0.577| 0.065|    2.835| 0.066| 0.000|16|15.5413|0.0012|14.8888|       |
Gaia DR2 4657686561288882816|084.52753002896| 0.0258|-69.06253833909| 0.0323|4657686561288882816|   -0.0051| 0.0270|    1.732| 0.048|    0.488| 0.059| 0.178|15|13.0791|0.0031|12.0642| 264.76| 0.67
Gaia DR2 4657686561288886016|084.56209777905| 0.0287|-69.06347454204| 0.0274|4657686561288886016|   -0.0929| 0.0284|    1.601| 0.053|    0.708| 0.051| 0.000|16|12.8501|0.0008|12.6733|       |
Gaia DR2 4657686561288886144|084.56406258925| 0.0260|-69.06765639341| 0.0268|4657686561288886144|    0.0967| 0.0254|    1.753| 0.049|    0.517| 0.050| 0.000|17|12.7515|0.0004|12.3855|       |
Gaia DR2 4657686939243167744|084.62926051866| 0.0245|-69.02110585438| 0.0274|4657686939243167744|    1.7763| 0.0267|   18.296| 0.047|   -4.780| 0.050| 0.000|17|11.8208|0.0002|11.3840| -11.09| 0.96
Gaia DR2 4657687115375917568|084.56099732664| 0.0311|-69.01598790191| 0.0360|4657687115375917568|    0.0491| 0.0344|    1.930| 0.057|    0.772| 0.069| 0.188|16|15.1773|0.0036|14.0034|       |
Gaia DR2 4657687115375913728|084.55141160995| 0.0298|-69.01591966926| 0.0313|4657687115375913728|    0.0047| 0.0331|    1.587| 0.058|    0.730| 0.059| 0.000|15|12.3228|0.0011|12.2072|       |
Gaia DR2 4657687420279855232|084.83291294339| 0.0242|-69.02023902937| 0.0293|4657687420279855232|   -0.0099| 0.0274|    1.618| 0.046|    0.626| 0.054| 0.000|18|15.1099|0.0011|14.5979|       |
Gaia DR2 4657687733851280896|084.68967614946| 0.0171|-69.00479617852| 0.0210|4657687733851280896|    1.8351| 0.0193|    6.496| 0.033|   11.058| 0.037| 0.000|18|13.7490|0.0003|13.1912|       |
Gaia DR2 4657687699491793280|084.77884956189| 0.0273|-69.00458997398| 0.0315|4657687699491793280|   -0.0851| 0.0294|    1.745| 0.052|    0.897| 0.057| 0.108|18|15.0398|0.0005|15.0673|       |
Gaia DR2 4657688180527966208|084.79561431898| 0.0235|-68.94634172403| 0.0325|4657688180527966208|   -0.0514| 0.0268|    1.587| 0.043|    0.705| 0.058| 0.119|18|14.5193|0.0008|14.2844|       |
Gaia DR2 4657688214887628544|084.74392813686| 0.0210|-68.96752553408| 0.0251|4657688214887628544|    0.9756| 0.0225|    0.277| 0.040|   15.673| 0.048| 0.000|17|14.6265|0.0004|14.1013|       |
Gaia DR2 4657688313632701568|084.73823571149| 0.0321|-68.94809413240| 0.0384|4657688313632701568|   -0.0967| 0.0338|    1.626| 0.059|    0.890| 0.069| 0.131|18|12.7123|0.0011|12.5942|       |
Gaia DR2 4657688416712299904|084.73072815564| 0.0247|-68.93424601414| 0.0318|4657688416712299904|    0.1499| 0.0283|    1.115| 0.044|    5.296| 0.056| 0.000|16|15.0092|0.0007|14.3021|       |
Gaia DR2 4657688519794048640|084.68107393170| 0.0258|-68.98805255913| 0.0328|4657688519794048640|    1.8644| 0.0277|   18.330| 0.049|   -4.798| 0.061| 0.000|16|12.1229|0.0002|11.6856|       |
Gaia DR2 4657688695923883648|084.62146320005| 0.0330|-68.96092125367| 0.0361|4657688695923883648|   -0.0611| 0.0330|    1.691| 0.062|    0.826| 0.067| 0.253|17|14.0946|0.0006|14.1716|       |
Gaia DR2 4657688799003074432|084.58042195775| 0.0255|-68.95435850447| 0.0298|4657688799003074432|   -0.1103| 0.0280|    1.708| 0.046|    0.754| 0.054| 0.184|16|13.5589|0.0008|13.5051|       |
Gaia DR2 4657688764643336448|084.56683076791| 0.0198|-68.96761380481| 0.0246|4657688764643336448|    1.2620| 0.0213|    2.984| 0.037|   29.398| 0.047| 0.000|17|14.7384|0.0004|14.1775|       |
Gaia DR2 4657688936442021760|084.58273994451| 0.0185|-68.94082709745| 0.0223|4657688936442021760|    1.2622| 0.0196|   -7.033| 0.034|   10.027| 0.041| 0.000|18|14.3626|0.0003|13.8223|       |
Gaia DR2 4657689073881017984|084.67336834737| 0.0179|-68.93759851072| 0.0211|4657689073881017984|    2.0950| 0.0189|    6.277| 0.033|   18.735| 0.038| 0.000|18|14.0739|0.0004|13.4705|       |
Gaia DR2 4657689103908626560|084.63999373279| 0.0284|-68.93493843093| 0.0338|4657689103908626560|    0.0142| 0.0306|    1.682| 0.050|    0.685| 0.062| 0.000|17|15.3855|0.0005|15.0573|       |
Gaia DR2 4657689108240738304|084.63737538284| 0.0261|-68.93158005077| 0.0299|4657689108240738304|    0.9261| 0.0273|    4.048| 0.049|   -7.609| 0.055| 0.000|16|15.1094|0.0005|14.5510|       |
Gaia DR2 4657689142600464128|084.62913865990| 0.0305|-68.91954265559| 0.0361|4657689142600464128|   -0.0375| 0.0329|    1.655| 0.054|    0.726| 0.066| 0.194|17|14.8536|0.0005|14.8669|       |
Gaia DR2 4657689761077307136|084.38985196760| 0.0301|-69.18688480319| 0.0317|4657689761077307136|    0.0030| 0.0323|    1.630| 0.058|    0.690| 0.064| 0.060|18|15.6403|0.0006|15.2939|       |
Gaia DR2 4657690139034429952|084.40819426406| 0.0187|-69.17075733698| 0.0198|4657690139034429952|   -0.0577| 0.0191|    1.542| 0.037|    0.715| 0.043| 0.013|17|14.0593|0.0012|13.7656|       |
Gaia DR2 4657690242113618048|084.35910393390| 0.0286|-69.14902895396| 0.0277|4657690242113618048|   -0.0474| 0.0296|    1.751| 0.055|    0.736| 0.054| 0.000|16|15.2727|0.0007|14.8658|       |
Gaia DR2 4657690207753886592|084.35908768418| 0.0229|-69.16472381726| 0.0234|4657690207753886592|   -0.0199| 0.0240|    1.926| 0.045|    0.824| 0.047| 0.110|18|14.6607|0.0006|14.4208|       |
Gaia DR2 4657690207753883776|084.35269002439| 0.0179|-69.16468442634| 0.0178|4657690207753883776|   -0.0220| 0.0187|    1.635| 0.035|    0.572| 0.036| 0.000|18|14.1951|0.0018|13.5532|       |
Gaia DR2 4657690134701584896|084.40225261181| 0.0226|-69.17568537238| 0.0216|4657690134701584896|   -0.0430| 0.0236|    1.715| 0.042|    0.750| 0.044| 0.104|18|14.3838|0.0005|14.0468|       |
Gaia DR2 4657690169058576128|084.43316589268| 0.0274|-69.17658836392| 0.0271|4657690169058576128|    1.8601| 0.0297|   -7.732| 0.051|    8.319| 0.054| 0.000|18|11.8581|0.0002|11.4660|  27.10| 0.58
Gaia DR2 4657690379552561280|084.35467401177| 0.0298|-69.12849980551| 0.0306|4657690379552561280|   -0.1366| 0.0320|    1.676| 0.060|    0.768| 0.060| 0.199|17|14.6713|0.0004|14.6172|       |
Gaia DR2 4657690379552568448|084.36595430890| 0.0319|-69.13412169141| 0.0313|4657690379552568448|   -0.0975| 0.0328|    1.561| 0.064|    0.759| 0.063| 0.000|17|15.6405|0.0021|15.1729|       |
Gaia DR2 4657690379552579584|084.39066511865| 0.0186|-69.13699351685| 0.0179|4657690379552579584|   -0.0504| 0.0191|    1.640| 0.035|    0.786| 0.036| 0.028|16|13.5213|0.0009|13.2013|       |
Gaia DR2 4657690310833108864|084.41158503225| 0.0285|-69.13572194716| 0.0306|4657690310833108864|   -0.0488| 0.0283|    1.702| 0.059|    0.826| 0.060| 0.035|16|15.0790|0.0006|14.8420|       |
Gaia DR2 4657690310833118080|084.42482666800| 0.0328|-69.14260649607| 0.0320|4657690310833118080|    0.1268| 0.0350|    1.904| 0.064|    0.717| 0.064| 0.178|16|14.9876|0.0005|14.7484|       |
Gaia DR2 4657690379552668928|084.39501310754| 0.0284|-69.13368381403| 0.0267|4657690379552668928|   -0.0329| 0.0282|    1.630| 0.057|    0.742| 0.055| 0.000|16|15.2317|0.0006|14.9415|       |
Gaia DR2 4657690448272028928|084.31315762480| 0.0276|-69.13965207054| 0.0260|4657690448272028928|   -0.0003| 0.0282|    1.467| 0.054|    0.593| 0.052| 0.146|17|14.7065|0.0007|14.5072|       |
Gaia DR2 4657690620070706432|084.28700688421| 0.0231|-69.12232425123| 0.0231|4657690620070706432|   -0.0321| 0.0248|    1.404| 0.046|    0.662| 0.045| 0.159|17|13.4939|0.0004|13.4177|       |
