#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2018-05-09T11:28:14 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5af1e13792ae	
#INFO	-out.max=1000	
#INFO	queryParameters=40	
#-oc.form=dec
#-out.max=1000
#-nav=cat:I/345&tab:{I/345/gaia2}&key:source=I/345/gaia2&HTTPPRM:&
#-c=VFTS 682
#-c.eq=J2000
#-c.r=10
#-c.u=arcmin
#-c.geom=r
#-source=I/345/gaia2
#-order=I
#-out.orig=standard
#-out=DR2Name
#-out=RA_ICRS
#RA_ICRS=!=
#-out=e_RA_ICRS
#e_RA_ICRS=!=
#-out=DE_ICRS
#DE_ICRS=!=
#-out=e_DE_ICRS
#e_DE_ICRS=!=
#-out=Source
#-out=Plx
#-out=e_Plx
#-out=pmRA
#pmRA=!= , <2 , >-2
#-out=e_pmRA
#e_pmRA=!= , <0.07
#-out=pmDE
#pmDE=!= , <2
#-out=e_pmDE
#e_pmDE=!= , <0.07
#-out=epsi
#epsi=!= , <1
#-out=Nper
#Nper=!= , >=5
#-out=Gmag
#-out=e_Gmag
#-out=RPmag
#-out=RV
#-out=e_RV
#
#INFO	-c=084.731358-69.074089,rm=10.	
#

#RESOURCE=yCat_1345
#Name: I/345
#Title: Gaia DR2 (Gaia Collaboration, 2018)
#Coosys	H_2015.500:	ICRS
#Table	I_345_gaia2:
#Name: I/345/gaia2
#Title: GaiaSource DR2 data
#Column	DR2Name	(a28)	Unique source designation (unique across all Data Releases) (Gaia DR2 NNNNNNNNNNNNNNNNNNN) (designation) (1)	[ucd=meta.id]
#Column	RA_ICRS	(F15.11)	Barycentric right ascension (ICRS) at Ep=2015.5 (ra)	[ucd=pos.eq.ra;meta.main]
#Column	e_RA_ICRS	(F7.4)	Standard error of right ascension (e_RA*cosDE) (ra_error)	[ucd=stat.error;pos.eq.ra]
#Column	DE_ICRS	(F15.11)	Barycentric declination (ICRS) at Ep=2015.5 (dec)	[ucd=pos.eq.dec;meta.main]
#Column	e_DE_ICRS	(F7.4)	Standard error of declination (dec_error)	[ucd=stat.error;pos.eq.dec]
#Column	Source	(I19)	Unique source identifier (unique within a particular Data Release) (source_id) (G2)	[ucd=meta.id;meta.main]
#Column	Plx	(F10.4)	? Absolute stellar parallax (parallax)	[ucd=pos.parallax]
#Column	e_Plx	(F7.4)	? Standard error of parallax (parallax_error)	[ucd=stat.error;pos.parallax]
#Column	pmRA	(F9.3)	? Proper motion in right ascension direction (pmRA*cosDE) (pmra) (3)	[ucd=pos.pm;pos.eq.ra]
#Column	e_pmRA	(F6.3)	? Standard error of proper motion in right ascension direction (pmra_error)	[ucd=stat.error;pos.pm;pos.eq.ra]
#Column	pmDE	(F9.3)	? Proper motion in declination direction (pmdec) (4)	[ucd=pos.pm;pos.eq.dec]
#Column	e_pmDE	(F6.3)	? Standard error of proper motion in declination direction (pmdec_error)	[ucd=stat.error;pos.pm;pos.eq.dec]
#Column	epsi	(F6.3)	Excess noise of the source (astrometric_excess_noise) (12)	[ucd=stat.value]
#Column	Nper	(I2)	Number of visibility periods used in Astrometric solution (visibility_periods_used)	[ucd=meta.number]
#Column	Gmag	(F7.4)	G-band mean magnitude (Vega) (phot_g_mean_mag) (23)	[ucd=phot.mag;stat.mean;em.opt]
#Column	e_Gmag	(F6.4)	Standard error of G-band mean magnitude (Vega) (added by CDS) (phot_g_mean_mag_error)	[ucd=stat.error;phot.mag;stat.mean]
#Column	RPmag	(F7.4)	? Integrated RP mean magnitude (Vega) (phot_rp_mean_mag) (29)	[ucd=phot.mag;stat.mean;em.opt.R]
#Column	RV	(F7.2)	? Spectroscopic radial velocity in the solar barycentric reference frame (radial_velocity)	[ucd=spect.dopplerVeloc.opt;pos.barycenter]
#Column	e_RV	(F5.2)	? Radial velocity error (radial_velocity_error) (30)	[ucd=stat.error;spect.dopplerVeloc.opt;pos.barycenter]
DR2Name|RA_ICRS|e_RA_ICRS|DE_ICRS|e_DE_ICRS|Source|Plx|e_Plx|pmRA|e_pmRA|pmDE|e_pmDE|epsi|Nper|Gmag|e_Gmag|RPmag|RV|e_RV
Gaia DR2 4657675737984199168|084.92641053839| 0.4510|-69.21786617806| 0.5879|4657675737984199168|   -0.6188| 0.4804|    1.948| 1.067|    1.382| 1.108| 0.000|17|20.0048|0.0058|18.6015|       |
Gaia DR2 4657675742301735808|084.90689772257| 0.1366|-69.20914364685| 0.1660|4657675742301735808|    0.5809| 0.1483|   -0.704| 0.293|    7.576| 0.330| 0.000|19|18.5122|0.0024|17.3347|       |
Gaia DR2 4657675737964194304|084.91900273634| 0.3417|-69.21588674023| 0.3939|4657675737964194304|    0.1960| 0.3325|    3.047| 0.804|   -1.168| 0.844| 0.000|17|19.6243|0.0048|18.3178|       |
Gaia DR2 4657675737984071808|084.88426672680| 0.8880|-69.21597484953| 1.1282|4657675737984071808|   -0.9205| 0.8118|    1.766| 2.094|   -2.083| 2.354| 0.000|15|20.6725|0.0117|       |       |
Gaia DR2 4657675806703395840|084.83691777789| 0.1661|-69.19544725168| 0.2066|4657675806703395840|   -0.1275| 0.1826|    1.886| 0.372|    0.687| 0.416| 0.000|17|18.7153|0.0026|17.8422|       |
Gaia DR2 4657675772321650304|084.87017789314| 0.1862|-69.21681760421| 0.2494|4657675772321650304|   -0.1415| 0.2095|    2.563| 0.402|    0.247| 0.446| 0.588|18|18.8903|0.0028|17.4637|       |
Gaia DR2 4657675703657392384|084.91231529322| 0.8077|-69.22610016366| 1.0579|4657675703657392384|   -0.5728| 0.8433|   -1.521| 2.018|    0.007| 2.742| 0.000|14|20.7060|0.0132|       |       |
Gaia DR2 4657675806684007424|084.85407095323| 0.2550|-69.20468701157| 0.3192|4657675806684007424|   -0.3146| 0.2629|    2.335| 0.566|    1.836| 0.564| 0.000|16|19.2264|0.0033|18.0581|       |
Gaia DR2 4657675806703395456|084.83751649865| 1.2059|-69.19882944494| 1.2539|4657675806703395456|   -2.2527| 1.5715|    8.120| 2.500|    7.513| 3.132| 0.000|13|20.7755|0.0175|       |       |
Gaia DR2 4657675742301941504|084.88070527804| 0.0815|-69.20876736915| 0.0929|4657675742301941504|   -0.0472| 0.0834|    1.466| 0.171|    0.717| 0.176| 0.109|18|17.5909|0.0014|16.5414|       |
Gaia DR2 4657675772330910336|084.84630378890| 0.2298|-69.21155864508| 0.2839|4657675772330910336|   -0.0258| 0.2434|    2.450| 0.505|    0.833| 0.538| 0.000|18|19.2305|0.0036|17.8489|       |
Gaia DR2 4657675776661856256|084.83817659533| 0.7941|-69.21133249030| 1.0897|4657675776661856256|    0.5481| 0.8622|    1.122| 1.918|   -4.342| 2.160| 3.533|17|20.5840|0.0111|18.9357|       |
Gaia DR2 4657675703624405760|084.90931184631| 0.5060|-69.22814981155| 0.6475|4657675703624405760|   -0.5333| 0.5177|   -1.140| 1.242|    0.530| 1.476| 0.000|17|20.2753|0.0078|18.4725|       |
Gaia DR2 4657675811021594880|084.84029198662| 1.3452|-69.19252192793| 1.3211|4657675811021594880|   -1.9711| 1.6120|   -3.707| 4.069|   -1.094| 2.183| 0.000|11|20.6264|0.0183|       |       |
Gaia DR2 4657675806703462016|084.85906759351| 0.1917|-69.19888454819| 0.2493|4657675806703462016|   -0.2240| 0.2109|    2.129| 0.415|    0.190| 0.459| 0.000|19|18.9974|0.0034|17.6659|       |
Gaia DR2 4657675703624339072|084.88598758071| 0.8181|-69.22251327068| 1.2109|4657675703624339072|   -0.6730| 0.8387|  -10.827| 2.203|   13.757| 2.600| 1.599|13|20.7224|0.0114|       |       |
Gaia DR2 4657675703624328704|084.88405461225| 0.7322|-69.21739531681| 0.9671|4657675703624328704|    0.9414| 0.7832|    3.489| 1.808|    2.723| 2.184| 0.000|17|20.6738|0.0116|       |       |
Gaia DR2 4657675772321644928|084.85193207168| 0.0716|-69.21770838505| 0.0859|4657675772321644928|   -0.0456| 0.0790|    1.381| 0.146|    0.591| 0.159| 0.000|19|17.4360|0.0014|16.8900|       |
Gaia DR2 4657675707920538240|084.90379655406| 0.2305|-69.22890201286| 0.2823|4657675707920538240|   -0.0825| 0.2380|    1.796| 0.501|   -0.005| 0.552| 0.615|18|19.1405|0.0032|17.9463|       |
Gaia DR2 4657675707942004224|084.90766567477| 0.0473|-69.22583941168| 0.0630|4657675707942004224|   -0.0510| 0.0508|    2.035| 0.096|    0.304| 0.118| 0.000|18|16.7030|0.0011|16.1965|       |
Gaia DR2 4657675707942003584|084.90819592519| 0.0500|-69.22406684807| 0.0601|4657675707942003584|    0.5010| 0.0538|   -3.741| 0.102|    2.034| 0.113| 0.000|19|16.8443|0.0008|16.0711|       |
Gaia DR2 4657675776639972224|084.86144611660| 0.4153|-69.21313280179| 0.8982|4657675776639972224|    0.1952| 0.4653|    2.392| 0.950|    1.853| 1.771| 0.000|11|19.8616|0.0096|       |       |
Gaia DR2 4657675737984155520|084.91181699307| 0.4957|-69.22137030949| 0.6370|4657675737984155520|   -0.0948| 0.5498|    1.310| 1.157|    1.644| 1.507| 0.829|18|20.2686|0.0073|18.6268|       |
Gaia DR2 4657675737961918208|084.91805620349| 0.1933|-69.21736337862| 0.2368|4657675737961918208|   -0.0928| 0.2000|    1.476| 0.450|    1.080| 0.496| 0.000|18|18.9291|0.0032|17.9082|       |
Gaia DR2 4657675742280641664|084.88538801058| 0.3014|-69.21212927168| 0.3238|4657675742280641664|    0.0196| 0.2855|    0.967| 0.671|    0.596| 0.646| 0.000|17|19.4009|0.0039|17.8218|       |
Gaia DR2 4657675737961927552|084.90894390079| 0.1817|-69.21409953412| 0.1989|4657675737961927552|   -0.3660| 0.1822|    0.977| 0.386|    1.630| 0.396| 0.164|18|18.7288|0.0024|17.6433|       |
Gaia DR2 4657675772343749504|084.86589881114| 0.3241|-69.21116961721| 0.3792|4657675772343749504|    0.4373| 0.3287|    2.322| 0.700|    0.964| 0.711| 0.000|18|19.5188|0.0046|18.6055|       |
Gaia DR2 4657675703624345984|084.88964851527| 0.4583|-69.22272310767| 0.5580|4657675703624345984|   -0.5625| 0.4565|    3.629| 1.053|    1.136| 1.135| 1.016|18|20.0949|0.0067|18.3803|       |
Gaia DR2 4657676184660547968|084.84555497112| 0.2205|-69.19312200293| 0.2913|4657676184660547968|    0.2125| 0.2569|    1.368| 0.524|   -0.160| 0.584| 0.000|17|19.1145|0.0040|17.7635|       |
Gaia DR2 4657675707920538624|084.91022197266| 0.4243|-69.22309596127| 0.5137|4657675707920538624|   -0.7467| 0.4804|    2.039| 0.867|   -6.920| 0.919| 3.519|18|19.1827|0.0055|17.5026|       |
Gaia DR2 4657675737971172736|084.88607190156| 0.1726|-69.20595809450| 0.2082|4657675737971172736|   -0.3576| 0.1882|    1.811| 0.404|    0.777| 0.426| 0.428|19|18.7646|0.0028|17.4412|       |
Gaia DR2 4657675806703426048|084.84595721168| 0.2815|-69.19525150274| 0.4084|4657675806703426048|   -0.7996| 0.3148|    2.632| 0.651|    0.981| 0.772| 0.000|14|19.3347|0.0040|18.3224|       |
Gaia DR2 4657675737961923712|084.90393211909| 0.1730|-69.21510926315| 0.2032|4657675737961923712|   -0.4180| 0.1801|    1.172| 0.396|    1.296| 0.435| 0.000|17|18.7472|0.0024|17.4894|       |
Gaia DR2 4657675875400891520|084.98415599209| 0.1315|-69.21237779711| 0.1657|4657675875400891520|   -0.3571| 0.1406|    1.029| 0.277|    0.882| 0.323| 0.000|19|18.4394|0.0020|17.2917|       |
Gaia DR2 4657675948460184576|084.96267660959| 0.0817|-69.20601741068| 0.0982|4657675948460184576|    0.0299| 0.0912|    1.876| 0.161|    0.418| 0.185| 0.667|19|17.0076|0.0101|15.5259|       |
Gaia DR2 4657675944142726272|084.95514424602| 0.7200|-69.20689363935| 0.8619|4657675944142726272|   -0.5345| 0.7399|    1.838| 2.112|   -1.478| 1.933| 0.000|13|20.5357|0.0096|       |       |
Gaia DR2 4657675948438720768|084.95516808053| 0.1621|-69.20078908037| 0.1902|4657675948438720768|    0.0042| 0.1704|    1.923| 0.356|   -0.087| 0.375| 0.000|18|18.6286|0.0025|17.5088|       |
Gaia DR2 4657675944142726784|084.95505066596| 0.6131|-69.20210858686| 0.6206|4657675944142726784|    0.8160| 0.6076|   -0.460| 1.618|   -1.309| 1.427| 0.000|15|20.2027|0.0084|       |       |
Gaia DR2 4657675948460182656|084.95788671573| 0.2068|-69.20417371309| 0.2378|4657675948460182656|   -0.1259| 0.2239|    1.336| 0.439|    0.221| 0.482| 0.852|18|18.8854|0.0028|17.6246|       |
Gaia DR2 4657675909760626816|084.96266315652| 0.5777|-69.21315173165| 0.7376|4657675909760626816|   -0.4538| 0.6123|   -1.693| 1.374|   -0.327| 1.484| 0.000|17|20.3432|0.0077|18.6703|       |
Gaia DR2 4657675909815843584|084.94610975207| 1.3382|-69.20758709988| 2.1135|4657675909815843584|   -0.2439| 1.6894|    4.724| 3.907|    2.245| 4.738| 0.000| 8|20.9833|0.0269|       |       |
Gaia DR2 4657675948460187904|084.96855313941| 0.0984|-69.20869786753| 0.1165|4657675948460187904|    0.1064| 0.1066|    1.887| 0.202|    0.765| 0.221| 0.402|19|17.8669|0.0018|16.6136|       |
Gaia DR2 4657675948460182400|084.96318944497| 0.0347|-69.19822275877| 0.0418|4657675948460182400|   -0.0146| 0.0372|    1.936| 0.070|    0.568| 0.078| 0.000|19|16.1099|0.0008|15.7858|       |
Gaia DR2 4657675914100441216|084.94348552554| 0.0877|-69.20865745903| 0.1150|4657675914100441216|   -0.1259| 0.0929|    1.486| 0.182|    0.555| 0.222| 0.000|18|17.7883|0.0014|16.6187|       |
Gaia DR2 4657675948460181376|084.95691852473| 0.2385|-69.20117643966| 0.2835|4657675948460181376|    0.0590| 0.2501|    1.173| 0.526|    1.671| 0.554| 0.235|17|19.1485|0.0034|18.0308|       |
Gaia DR2 4657675875456006784|084.98350733112| 0.8544|-69.20797023884| 1.1088|4657675875456006784|    0.5286| 0.8858|    3.839| 2.082|    0.234| 2.477| 0.000|15|20.7052|0.0108|       |       |
Gaia DR2 4657675948460179712|084.95659371046| 0.3157|-69.19632607359| 0.3750|4657675948460179712|   -0.0009| 0.3241|    3.138| 0.682|    4.345| 0.738| 1.432|18|19.4373|0.0049|       |       |
Gaia DR2 4657675948460180096|084.95266858886| 0.4241|-69.20053107373| 0.5087|4657675948460180096|   -0.4365| 0.4479|   -0.979| 0.941|    0.318| 1.047| 1.468|18|19.9101|0.0066|18.0523|       |
Gaia DR2 4657675948438732416|084.96978788189| 0.1215|-69.20362032093| 0.1388|4657675948438732416|   -0.1920| 0.1310|    1.777| 0.256|    0.811| 0.268| 0.000|18|18.2338|0.0017|17.5853|       |
Gaia DR2 4657675909782923904|084.93633588544| 0.5486|-69.21017763378| 0.6662|4657675909782923904|    0.6945| 0.5680|    0.530| 1.430|    0.216| 1.572| 0.000|17|20.3446|0.0079|18.4436|       |
Gaia DR2 4657675944175417088|084.94817514018| 0.5616|-69.20534067775| 0.6858|4657675944175417088|   -0.3903| 0.5578|    2.882| 1.386|    0.059| 1.610| 0.000|17|20.3721|0.0079|18.5470|       |
Gaia DR2 4657675879741056128|084.99763510885| 0.6333|-69.20782588402| 0.7872|4657675879741056128|    0.2909| 0.6289|    2.276| 1.603|    2.615| 1.892| 0.000|14|20.4066|0.0082|18.3989|       |
Gaia DR2 4657675948438727680|084.96431660858| 0.1214|-69.20233995845| 0.1384|4657675948438727680|    0.0107| 0.1300|    1.352| 0.256|    0.846| 0.269| 0.000|18|18.2269|0.0019|17.5921|       |
Gaia DR2 4657675944175416704|084.94581025653| 0.3127|-69.19435560844| 0.3687|4657675944175416704|   -0.4023| 0.3203|    0.193| 0.688|    0.725| 0.742| 0.667|18|19.5917|0.0049|17.9500|       |
Gaia DR2 4657675944120390144|084.97943945636| 0.1825|-69.20483759542| 0.2129|4657675944120390144|   -0.0169| 0.1989|    2.512| 0.384|    0.928| 0.408| 0.938|18|18.6301|0.0026|17.8097|       |
Gaia DR2 4657675944175473408|084.94750163803| 0.5258|-69.19836867337| 0.5947|4657675944175473408|   -0.0596| 0.4931|    0.607| 1.308|    1.925| 1.342| 0.000|16|20.1795|0.0070|18.3978|       |
Gaia DR2 4657675879741058432|084.98163641523| 0.5081|-69.20227096013| 0.6187|4657675879741058432|   -0.2200| 0.5218|    2.270| 1.255|    2.079| 1.400| 0.000|17|20.2920|0.0095|18.4213|       |
Gaia DR2 4657675914100839808|084.95637330158| 0.9519|-69.20935884774| 1.1165|4657675914100839808|    1.0939| 0.9364|   -0.984| 2.526|    4.266| 2.812| 2.564|15|20.8143|0.0120|       |       |
Gaia DR2 4657675944175375488|084.95415516856| 0.1827|-69.19544320351| 0.1964|4657675944175375488|    0.0128| 0.1889|    1.076| 0.387|    3.149| 0.376| 1.258|17|18.2392|0.0032|       |       |
Gaia DR2 4657675909782998144|084.95802771863| 0.3950|-69.21738433879| 0.4832|4657675909782998144|    0.0131| 0.4269|   -0.786| 0.807|    7.430| 0.911| 0.000|17|19.8222|0.0053|18.4218|       |
Gaia DR2 4657675944142675456|084.93857846226| 0.4292|-69.19264423377| 0.4982|4657675944142675456|   -1.0077| 0.4487|    0.963| 0.975|    8.916| 1.075| 1.686|18|19.9020|0.0067|18.0714|       |
Gaia DR2 4657675944120384128|084.95026033140| 0.1487|-69.20655853894| 0.1862|4657675944120384128|    0.1251| 0.1575|    3.218| 0.316|    2.616| 0.368| 0.000|19|18.6049|0.0021|17.7949|       |
Gaia DR2 4657676047221964032|084.95826833959| 0.2745|-69.19739275574| 0.3444|4657676047221964032|   -0.1928| 0.2884|    0.953| 0.606|    2.179| 0.716| 0.705|18|19.4030|0.0049|17.5362|       |
Gaia DR2 4657675909782934784|084.94123433388| 0.6210|-69.20634016848| 0.7880|4657675909782934784|    0.7333| 0.6068|    1.442| 1.528|   -2.630| 1.942| 0.000|16|20.4380|0.0080|18.4998|       |
Gaia DR2 4657675909782946944|084.94297329362| 0.7130|-69.21043551664| 1.0293|4657675909782946944|   -1.9698| 0.8052|   -1.393| 1.781|    1.504| 2.087| 1.735|17|20.5717|0.0105|       |       |
Gaia DR2 4657675944120381440|084.96855056274| 0.2933|-69.20909882991| 0.2366|4657675944120381440|   -0.0486| 0.2704|    2.117| 0.513|    0.177| 0.460| 0.971|14|18.8291|0.0033|       |       |
Gaia DR2 4657675909782934016|084.93906477771| 0.3628|-69.20655835117| 0.4567|4657675909782934016|    0.5459| 0.3573|    3.368| 0.801|    2.361| 0.916| 0.000|17|19.7770|0.0048|18.5327|       |
Gaia DR2 4657675944142773376|084.96666554454| 0.6650|-69.20677778995| 0.8216|4657675944142773376|    1.2387| 0.6537|    2.469| 1.602|    2.209| 1.888| 0.000|17|20.4846|0.0108|18.7137|       |
Gaia DR2 4657675909782931712|084.93954129727| 0.8994|-69.20762015509| 1.0288|4657675909782931712|   -1.4335| 0.8427|    1.682| 1.969|   -6.109| 2.295| 3.957|15|20.3964|0.0119|18.4967|       |
Gaia DR2 4657675944142688384|084.94291876823| 0.6096|-69.19528183236| 0.7283|4657675944142688384|   -0.1034| 0.6049|    3.222| 1.463|    1.323| 1.642| 1.591|17|20.3582|0.0087|       |       |
Gaia DR2 4657675875455906176|084.98177188954| 0.2402|-69.20596509358| 0.3046|4657675875455906176|    0.1364| 0.2854|    1.699| 0.529|   -0.457| 0.537| 0.000|16|19.1659|0.0035|18.0532|       |
Gaia DR2 4657675909815643392|084.95126698116| 0.1878|-69.21039956816| 0.2386|4657675909815643392|   -0.6276| 0.1981|   -0.057| 0.404|    0.177| 0.465| 0.000|18|18.9463|0.0033|17.7976|       |
Gaia DR2 4657675944142743040|084.95907121685| 0.2872|-69.20536476865| 0.3346|4657675944142743040|   -0.2136| 0.2931|    1.908| 0.646|    0.827| 0.662| 0.283|18|19.4756|0.0039|18.1184|       |
Gaia DR2 4657675879719271296|084.98679121580| 0.5076|-69.20382145909| 0.8032|4657675879719271296|    0.1756| 0.5193|    2.190| 1.116|   -0.355| 1.896| 0.000|12|19.7382|0.0099|       |       |
Gaia DR2 4657675909815642496|084.93876199796| 0.2451|-69.20823177194| 0.3077|4657675909815642496|   -0.3788| 0.2445|    0.760| 0.527|   -0.079| 0.613| 0.000|17|19.2413|0.0032|17.9752|       |
Gaia DR2 4657675944175591040|084.96167029639| 1.2496|-69.19925809858| 1.2299|4657675944175591040|   -0.1611| 1.1348|    2.239| 2.615|   -0.076| 2.551| 0.000|12|20.6475|0.0128|       |       |
Gaia DR2 4657675944142754432|084.96261753427| 0.5811|-69.20043451278| 0.7129|4657675944142754432|   -0.4560| 0.5956|    2.323| 1.488|    2.010| 1.685| 0.000|17|20.3914|0.0097|       |       |
Gaia DR2 4657675909782953088|084.94498443460| 0.6702|-69.20700117604| 0.8426|4657675909782953088|    0.2906| 0.6547|    2.491| 1.622|    0.132| 1.890| 1.945|16|20.4310|0.0082|18.7650|       |
Gaia DR2 4657675944175474688|084.95185478638| 0.5116|-69.19842629302| 0.6237|4657675944175474688|   -0.6024| 0.5340|    1.833| 1.121|    1.878| 1.278| 2.382|19|20.0885|0.0063|       |       |
Gaia DR2 4657675879719911424|084.99864586786| 0.6899|-69.20772759388| 0.9185|4657675879719911424|    0.2767| 0.7786|   -3.876| 1.784|   -9.448| 2.592| 0.647|12|20.4258|0.0127|       |       |
Gaia DR2 4657675948460175232|084.94030747043| 0.0266|-69.20228965203| 0.0299|4657675948460175232|   -0.0243| 0.0272|    1.651| 0.051|    0.826| 0.055| 0.053|17|15.3076|0.0027|14.8997|       |
Gaia DR2 4657675909815731712|084.93415665271| 0.6851|-69.20410553446| 0.8512|4657675909815731712|   -0.0994| 0.6877|    3.639| 1.670|    1.765| 1.988| 1.661|16|20.4967|0.0094|18.5506|       |
Gaia DR2 4657675909815731968|084.93670721383| 0.8637|-69.20695610481| 1.5496|4657675909815731968|   -1.3449| 1.0989|    1.234| 2.736|   -0.445| 3.667| 0.000|10|20.7352|0.0152|       |       |
Gaia DR2 4657675944175468672|084.93136568249| 0.4277|-69.20069909945| 0.5130|4657675944175468672|   -0.7289| 0.4523|    0.951| 1.034|    0.313| 1.168| 0.000|16|19.9686|0.0058|18.1615|       |
Gaia DR2 4657675909782995584|084.95624089108| 0.3830|-69.21679497113| 0.5378|4657675909782995584|   -0.0313| 0.4580|    2.118| 0.785|    0.965| 0.863| 0.870|16|19.6918|0.0052|18.2045|       |
Gaia DR2 4657675909815730816|084.93240125010| 0.9653|-69.21096361299| 1.0122|4657675909815730816|    1.9278| 0.9030|    0.437| 2.618|  -10.057| 2.164| 4.154|15|20.6683|0.0158|       |       |
Gaia DR2 4657675909815731072|084.93268659673| 0.3817|-69.20799096580| 0.4641|4657675909815731072|   -0.7758| 0.3907|    1.502| 0.828|    2.968| 0.895| 1.659|18|19.6886|0.0048|17.9558|       |
Gaia DR2 4657675875456006144|084.98305871073| 1.3158|-69.21346123755| 1.5004|4657675875456006144|   -0.1709| 1.2820|    0.717| 3.181|    7.816| 4.032| 2.277|10|20.9774|0.0145|       |       |
Gaia DR2 4657675948460175360|084.94932538325| 0.0347|-69.19420628036| 0.0401|4657675948460175360|    0.3104| 0.0377|    2.171| 0.069|    4.488| 0.074| 0.000|19|16.1439|0.0007|15.6115|       |
Gaia DR2 4657675948460537856|084.95566223956| 0.5363|-69.20668847744| 0.6894|4657675948460537856|   -0.0123| 0.5425|    2.047| 1.343|    1.751| 1.608| 0.000|15|20.2944|0.0075|18.3162|       |
Gaia DR2 4657675944142708224|084.94970039373| 0.3653|-69.19609382513| 0.4459|4657675944142708224|    0.1034| 0.3779|    1.167| 0.804|   -0.448| 0.914| 0.000|19|19.8855|0.0052|17.9869|       |
Gaia DR2 4657675879719597056|084.98165674224| 0.6517|-69.20685961768| 0.8036|4657675879719597056|   -1.0608| 0.7335|    0.254| 1.621|   -0.112| 1.718| 0.000|16|20.4972|0.0090|18.7707|       |
Gaia DR2 4657675875456004992|084.97969239347| 1.1877|-69.20691561313| 1.7141|4657675875456004992|    0.8441| 1.4363|    0.658| 2.839|   -0.808| 2.929| 0.000|14|20.8268|0.0141|       |       |
Gaia DR2 4657675948439073664|084.96599738524| 0.4757|-69.20839600086| 0.5704|4657675948439073664|    0.3064| 0.4812|    0.300| 1.168|    0.310| 1.250| 0.000|17|20.1609|0.0066|18.5425|       |
Gaia DR2 4657675944142694528|084.94588802108| 0.3624|-69.19756238990| 0.4282|4657675944142694528|   -0.5181| 0.3644|    1.104| 0.803|    1.422| 0.883| 0.000|18|19.8350|0.0055|18.0208|       |
Gaia DR2 4657675948439072640|084.94601851700| 0.7471|-69.20443630749| 0.8976|4657675948439072640|    0.6370| 0.7509|    3.338| 1.742|    1.661| 2.074| 4.278|17|20.2645|0.0084|18.3587|       |
Gaia DR2 4657675944175417728|084.95135914940| 0.4737|-69.19751037266| 0.6587|4657675944175417728|   -0.1735| 0.5340|    1.224| 1.146|    4.312| 1.311| 0.991|16|20.0675|0.0068|       |       |
Gaia DR2 4657675944175418112|084.95287015390| 0.8598|-69.20478792039| 0.9204|4657675944175418112|    0.7061| 0.8410|    4.580| 2.068|   -1.572| 2.184| 1.338|16|20.6399|0.0098|       |       |
Gaia DR2 4657675909815678848|084.94864430616| 0.3210|-69.20885878258| 0.3978|4657675909815678848|   -0.3746| 0.3197|    1.932| 0.705|    1.199| 0.803| 0.000|17|19.6355|0.0044|18.3948|       |
Gaia DR2 4657675944175415936|084.94293392983| 0.5268|-69.20102590993| 0.6220|4657675944175415936|    1.2203| 0.5830|    5.219| 1.241|    0.032| 1.398| 1.647|17|20.2118|0.0074|18.1809|       |
Gaia DR2 4657675909782962560|084.94809158116| 0.8653|-69.21001767927| 1.0321|4657675909782962560|    1.3985| 0.8354|    4.665| 2.162|    0.208| 2.651| 1.547|12|20.6239|0.0109|       |       |
Gaia DR2 4657675948460372608|084.95871534819| 0.6253|-69.19675720289| 0.7635|4657675948460372608|    1.8179| 0.6497|   -8.063| 1.434|    0.900| 1.616| 4.515|17|19.8674|0.0095|       |       |
Gaia DR2 4657675879740717184|084.98644640069| 0.3282|-69.20369829086| 0.3947|4657675879740717184|    0.2625| 0.3753|    7.576| 0.643|   17.695| 0.710| 3.306|19|18.1880|0.0067|17.3090|       |
Gaia DR2 4657675944142716032|084.95315247248| 0.3577|-69.19785563004| 0.4339|4657675944142716032|   -0.1840| 0.3647|    2.272| 0.788|    0.794| 0.872| 1.038|18|19.7311|0.0048|17.8727|       |
Gaia DR2 4657675909815674624|084.93072975834| 0.3978|-69.20531909851| 0.4837|4657675909815674624|    0.6358| 0.4106|    0.947| 0.885|    0.778| 0.987| 0.496|18|19.9518|0.0057|18.1606|       |
Gaia DR2 4657675948460180992|084.95453790869| 0.3238|-69.20242153380| 0.4099|4657675948460180992|    0.4466| 0.3326|    3.091| 0.789|    0.385| 0.850| 0.630|15|19.5231|0.0046|18.0218|       |
Gaia DR2 4657675944142713088|084.95244679782| 1.3913|-69.20532152104| 1.3992|4657675944142713088|   -0.5139| 1.1254|    1.334| 3.375|    4.698| 3.843| 0.000|11|20.8742|0.0148|       |       |
Gaia DR2 4657675944122963456|084.96802622302| 0.2573|-69.20059205996| 0.3048|4657675944122963456|   -0.1596| 0.2648|    1.906| 0.560|    0.521| 0.603| 0.604|18|19.2805|0.0039|17.8774|       |
Gaia DR2 4657675944142651264|084.93299282699| 0.3410|-69.19757043517| 0.4365|4657675944142651264|    0.1023| 0.3384|    2.252| 0.752|   -0.056| 0.879| 0.000|17|19.6789|0.0046|18.0023|       |
